15:56:09 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:56:14 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:56:19 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:56:24 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:56:29 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:56:34 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:56:39 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:56:44 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:56:49 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:56:54 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:56:59 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:57:04 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:57:09 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:57:14 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:57:19 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:57:24 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:57:29 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:57:34 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:57:39 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:57:44 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:57:49 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:57:54 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:57:59 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:58:04 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:58:09 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:58:14 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:58:19 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:58:24 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:58:29 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:58:34 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:58:39 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:58:44 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:58:49 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:58:54 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:58:59 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:59:04 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:59:09 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:59:14 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:59:19 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:59:24 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:59:29 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:59:34 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:59:39 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:59:44 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:59:49 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:59:54 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
15:59:59 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:00:04 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:00:09 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:00:14 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:00:19 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:00:24 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:00:29 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:00:34 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:00:39 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:00:44 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:00:49 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:00:54 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:00:59 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:01:04 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:01:09 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:01:14 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:01:19 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:01:24 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:01:29 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:01:34 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:01:39 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:01:44 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:01:49 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:01:54 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:01:59 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:02:04 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:02:09 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:02:14 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:02:19 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:02:24 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:02:29 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:02:34 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:02:39 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:02:44 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:02:49 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:02:54 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:02:59 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:03:04 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:03:09 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:03:14 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:03:19 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:03:24 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:03:29 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:03:34 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:03:39 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:03:44 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:03:49 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:03:54 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:03:59 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:04:04 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:04:09 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:04:14 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:04:19 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:04:24 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:04:29 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:04:34 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:04:39 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:04:44 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:04:49 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:04:54 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:04:59 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:05:04 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:05:09 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:05:14 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:05:19 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:05:24 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:05:29 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:05:34 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:05:39 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:05:44 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:05:49 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:05:54 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:05:59 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:06:04 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:06:09 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:06:14 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:06:19 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:06:24 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:06:29 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:06:34 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:06:39 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:06:44 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:06:49 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:06:54 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:06:59 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:07:04 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:07:09 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:07:14 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:07:19 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:07:24 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:07:29 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:07:34 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:07:39 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:07:44 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:07:49 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:07:54 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:07:59 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:08:04 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:08:09 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:08:14 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:08:19 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:08:24 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:08:29 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:08:34 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:08:39 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:08:44 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:08:49 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:08:54 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:08:59 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:09:04 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:09:09 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:09:14 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:09:19 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:09:24 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:09:29 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:09:34 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:09:39 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:09:44 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:09:49 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:09:54 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:09:59 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:10:04 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:10:09 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:10:14 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:10:19 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:10:24 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:10:29 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:10:34 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:10:39 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:10:44 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:10:49 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:10:54 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:10:59 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:11:04 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:11:09 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:11:14 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:11:19 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:11:24 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:11:29 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:11:34 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:11:39 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:11:44 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:11:49 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:11:54 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:11:59 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:12:04 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:12:09 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:12:14 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:12:19 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:12:24 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:12:30 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:12:35 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:12:40 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:12:45 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:12:50 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:12:55 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:13:00 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:13:05 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:13:10 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:13:15 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:13:20 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:13:25 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:13:30 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:13:35 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:13:40 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:13:45 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:13:50 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:13:55 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:14:00 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:14:05 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:14:10 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:14:15 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:14:20 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:14:25 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:14:30 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:14:35 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:14:40 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:14:45 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:14:50 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:14:55 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:15:00 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:15:05 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:15:10 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:15:15 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:15:20 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:15:25 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:15:30 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:15:35 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:15:40 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:15:45 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:15:50 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:15:55 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:16:00 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:16:05 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:16:10 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:16:15 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:16:20 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:16:25 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:16:30 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:16:35 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:16:40 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:16:45 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:16:50 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:16:55 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:17:00 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:17:05 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:17:10 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:17:15 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:17:20 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:17:25 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:17:30 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:17:35 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:17:40 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:17:45 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:17:50 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:17:55 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:18:00 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:18:05 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:18:10 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:18:15 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:18:20 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:18:25 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:18:30 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:18:35 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:18:40 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:18:45 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:18:50 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:18:55 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:19:00 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:19:05 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:19:10 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:19:15 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:19:20 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:19:25 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:19:30 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:19:35 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:19:40 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:19:45 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:19:50 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:19:55 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:20:00 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:20:05 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:20:10 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:20:15 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:20:20 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:20:25 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:20:30 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:20:35 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:20:40 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:20:45 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:20:50 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:20:55 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:21:00 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:21:05 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:21:10 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:21:15 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:21:20 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:21:25 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:21:30 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:21:35 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:21:40 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:21:45 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:21:50 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:21:55 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:22:00 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:22:05 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:22:10 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:22:15 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:22:20 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:22:25 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:22:30 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:22:35 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:22:40 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:22:45 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:22:50 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:22:55 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:23:00 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:23:05 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:23:10 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:23:15 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:23:20 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:23:25 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:23:30 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:23:35 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:23:40 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:23:45 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:23:50 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:23:55 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:24:00 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:24:05 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:24:10 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:24:15 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:24:20 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:24:25 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:24:30 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:24:35 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:24:40 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:24:45 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:24:50 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:24:55 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:25:00 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:25:05 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:25:10 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:25:15 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:25:20 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:25:25 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:25:30 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:25:35 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:25:40 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:25:45 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:25:50 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:25:55 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:26:00 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:26:05 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:26:10 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:26:15 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:26:20 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:26:25 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:26:30 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:26:35 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:26:40 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:26:45 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:26:50 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:26:55 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:27:00 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:27:05 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:27:10 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:27:15 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:27:20 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:27:25 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:27:30 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:27:35 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:27:40 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:27:45 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:27:50 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:27:55 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:28:00 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:28:05 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:28:10 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:28:15 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:28:20 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
16:28:25 02-17: DEBUG _thread_monitor(), line 148, monitor thread running...
